specification_id;kv2;supplier;type_cost
9535;KV2000003943;Lineage Logistics;325.0
9536;KV2000003944;Americold;150.0
9537;KV2000003945;Kenco Logistic Services LLC;450.0
9538;KV2000003946;Lineage Logistics;275.0
9539;KV2000003947;DHL Supply Chain;25.99
9540;KV2000003948;FedEx Supply Chain;325.99
9541;KV2000003949;Kenco Logistic Services LLC;200.99
9542;KV2000003950;Ryder Supply Chain Solutions;425.0
9543;KV2000003951;Ryder Supply Chain Solutions;400.0
9544;KV2000003952;DHL Supply Chain;325.99
9545;KV2000003953;DHL Supply Chain;75.99
9546;KV2000003954;Americold;450.99
9547;KV2000003955;FedEx Supply Chain;50.0
9548;KV2000003956;DHL Supply Chain;425.99
9549;KV2000003957;GXO Logistics;125.0
9550;KV2000003958;Kenco Logistic Services LLC;150.0
9551;KV2000003959;Americold;50.0
9552;KV2000003960;DHL Supply Chain;150.0
9553;KV2000003961;DHL Supply Chain;50.99
9554;KV2000003962;DHL Supply Chain;50.0
9555;KV2000003963;Americold;250.99
9556;KV2000003964;EODIS North America;400.0
9557;KV2000003965;Americold;350.99
9558;KV2000003966;Kenco Logistic Services LLC;50.0
9559;KV2000003967;FedEx Supply Chain;25.99
9560;KV2000003968;Lineage Logistics;250.0
9561;KV2000003969;Americold;175.99
9562;KV2000003970;EODIS North America;125.99
9563;KV2000003971;Kenco Logistic Services LLC;50.99
9564;KV2000003972;Americold;350.99
9565;KV2000003973;DHL Supply Chain;325.0
9566;KV2000003974;DHL Supply Chain;400.0
9567;KV2000003975;EODIS North America;350.0
9568;KV2000003976;Ryder Supply Chain Solutions;25.0
9569;KV2000003977;Ryder Supply Chain Solutions;200.99
9570;KV2000003978;GXO Logistics;375.0
9571;KV2000003979;FedEx Supply Chain;175.99
9572;KV2000003980;FedEx Supply Chain;50.0
9573;KV2000003981;DHL Supply Chain;350.0
9574;KV2000003982;DHL Supply Chain;0.99
9575;KV2000003983;EODIS North America;375.0
9576;KV2000003984;Lineage Logistics;400.99
9577;KV2000003985;EODIS North America;175.99
9578;KV2000003986;EODIS North America;375.99
9579;KV2000003987;GXO Logistics;425.0
9580;KV2000003988;Americold;125.99
9581;KV2000003989;Ryder Supply Chain Solutions;125.99
9582;KV2000003990;EODIS North America;375.0
9583;KV2000003991;Lineage Logistics;300.0
9584;KV2000003992;Ryder Supply Chain Solutions;225.99
9585;KV2000003993;Americold;450.99
9586;KV2000003994;FedEx Supply Chain;100.0
9587;KV2000003995;Ryder Supply Chain Solutions;75.99
9588;KV2000003996;DHL Supply Chain;325.99
9589;KV2000003997;Kenco Logistic Services LLC;175.99
9590;KV2000003998;FedEx Supply Chain;400.99
9591;KV2000003999;Ryder Supply Chain Solutions;500.0
9592;KV2000004000;DHL Supply Chain;100.0
9593;KV2000004001;Kenco Logistic Services LLC;75.99
9594;KV2000004002;FedEx Supply Chain;50.0
9595;KV2000004003;DHL Supply Chain;100.99
9596;KV2000004004;FedEx Supply Chain;275.0
9597;KV2000004005;Kenco Logistic Services LLC;100.0
9598;KV2000004006;Ryder Supply Chain Solutions;400.0
9599;KV2000004007;FedEx Supply Chain;450.99
9600;KV2000004008;Ryder Supply Chain Solutions;25.0
9601;KV2000004009;Kenco Logistic Services LLC;400.0
9602;KV2000004010;GXO Logistics;225.0
9603;KV2000004011;Lineage Logistics;150.0
9604;KV2000004012;GXO Logistics;425.0
9605;KV2000004013;DHL Supply Chain;125.99
9606;KV2000004014;FedEx Supply Chain;50.99
9607;KV2000004015;FedEx Supply Chain;450.99
9608;KV2000004016;GXO Logistics;0.99
9609;KV2000004017;EODIS North America;300.0
9610;KV2000004018;Ryder Supply Chain Solutions;375.99
9611;KV2000004019;FedEx Supply Chain;375.99
9612;KV2000004020;Lineage Logistics;175.0
9613;KV2000004021;Ryder Supply Chain Solutions;25.99
9614;KV2000004022;DHL Supply Chain;325.0
9615;KV2000004023;Lineage Logistics;225.0
9616;KV2000004024;GXO Logistics;325.0
9617;KV2000004025;Ryder Supply Chain Solutions;200.0
9618;KV2000004026;Americold;425.99
9619;KV2000004027;EODIS North America;250.0
9620;KV2000004028;Lineage Logistics;225.99
9621;KV2000004029;EODIS North America;375.0
9622;KV2000004030;EODIS North America;75.0
9179;KV2000004031;Americold;100.99
9180;KV2000004032;GXO Logistics;325.99
9181;KV2000004033;EODIS North America;225.99
9182;KV2000004034;GXO Logistics;25.99
9183;KV2000004035;GXO Logistics;100.99
9184;KV2000004036;Americold;250.0
9185;KV2000004037;Kenco Logistic Services LLC;175.99
9186;KV2000004038;Kenco Logistic Services LLC;275.0
9187;KV2000004039;EODIS North America;425.99
9188;KV2000004040;Lineage Logistics;275.0
9189;KV2000004041;DHL Supply Chain;50.99
9190;KV2000004042;Kenco Logistic Services LLC;200.0
9191;KV2000004043;Americold;100.99
9192;KV2000004044;Kenco Logistic Services LLC;325.0
9193;KV2000004045;Ryder Supply Chain Solutions;425.0
9194;KV2000004046;FedEx Supply Chain;275.0
9195;KV2000004047;GXO Logistics;450.99
9196;KV2000004048;EODIS North America;400.99
9197;KV2000004049;Kenco Logistic Services LLC;25.99
9198;KV2000004050;DHL Supply Chain;400.0
9199;KV2000004051;EODIS North America;100.99
9200;KV2000004052;FedEx Supply Chain;75.99
9201;KV2000004053;Ryder Supply Chain Solutions;300.0
9202;KV2000004054;EODIS North America;125.0
9203;KV2000004055;GXO Logistics;225.99
9204;KV2000004056;Kenco Logistic Services LLC;325.99
9205;KV2000004057;Kenco Logistic Services LLC;50.0
9206;KV2000004058;DHL Supply Chain;125.99
9207;KV2000004059;FedEx Supply Chain;375.0
9208;KV2000004060;EODIS North America;75.0
9209;KV2000004061;EODIS North America;400.0
9210;KV2000004062;DHL Supply Chain;75.0
9211;KV2000004063;EODIS North America;75.0
9212;KV2000004064;FedEx Supply Chain;175.0
9213;KV2000004065;Americold;150.0
9214;KV2000004066;EODIS North America;375.0
9215;KV2000004067;DHL Supply Chain;25.99
9216;KV2000004068;EODIS North America;425.99
9217;KV2000004069;EODIS North America;50.0
9218;KV2000004070;Lineage Logistics;25.0
9219;KV2000004071;Lineage Logistics;450.99
9220;KV2000004072;Americold;475.99
9221;KV2000004073;EODIS North America;325.0
9222;KV2000004074;FedEx Supply Chain;225.99
9223;KV2000004075;DHL Supply Chain;250.99
9224;KV2000004076;EODIS North America;250.99
9225;KV2000004077;Kenco Logistic Services LLC;25.99
9226;KV2000004078;DHL Supply Chain;325.0
9227;KV2000004079;FedEx Supply Chain;50.0
9228;KV2000004080;DHL Supply Chain;400.0
9229;KV2000004081;Lineage Logistics;200.0
9230;KV2000004082;Americold;125.0
9231;KV2000004083;FedEx Supply Chain;125.0
9232;KV2000004084;Ryder Supply Chain Solutions;25.99
9233;KV2000004085;EODIS North America;175.99
9234;KV2000004086;DHL Supply Chain;100.0
9235;KV2000004087;Americold;400.0
9236;KV2000004088;EODIS North America;450.0
9237;KV2000004089;Lineage Logistics;450.0
9238;KV2000004090;FedEx Supply Chain;475.99
9239;KV2000004091;FedEx Supply Chain;75.0
9240;KV2000004092;GXO Logistics;175.0
9241;KV2000004093;Americold;400.0
9242;KV2000004094;Kenco Logistic Services LLC;400.0
9243;KV2000004095;Americold;475.99
9244;KV2000004096;Kenco Logistic Services LLC;425.0
9245;KV2000004097;Kenco Logistic Services LLC;275.99
9246;KV2000004098;Ryder Supply Chain Solutions;425.0
9247;KV2000004099;Kenco Logistic Services LLC;475.0
9248;KV2000004100;Lineage Logistics;450.0
9249;KV2000004101;Americold;250.0
9250;KV2000004102;Americold;375.0
9251;KV2000004103;Ryder Supply Chain Solutions;325.0
9252;KV2000004104;FedEx Supply Chain;375.99
9253;KV2000004105;FedEx Supply Chain;375.0
9254;KV2000004106;FedEx Supply Chain;475.99
9255;KV2000004107;Americold;400.0
9256;KV2000004108;EODIS North America;50.99
9257;KV2000004109;GXO Logistics;175.0
9258;KV2000004110;Americold;475.99
9259;KV2000004111;Americold;375.0
9260;KV2000004112;FedEx Supply Chain;375.99
9261;KV2000004113;EODIS North America;100.0
9262;KV2000004114;Kenco Logistic Services LLC;225.0
9263;KV2000004115;Americold;25.0
9264;KV2000004116;DHL Supply Chain;425.0
9265;KV2000004117;Lineage Logistics;50.0
9266;KV2000004118;EODIS North America;50.99
9267;KV2000004119;GXO Logistics;350.0
9268;KV2000004120;Kenco Logistic Services LLC;100.99
9269;KV2000004121;Ryder Supply Chain Solutions;325.0
9270;KV2000004122;DHL Supply Chain;275.0
9271;KV2000004123;DHL Supply Chain;300.0
9272;KV2000004124;DHL Supply Chain;175.99
9273;KV2000004125;Kenco Logistic Services LLC;450.0
9274;KV2000004126;Americold;350.99
9275;KV2000004127;Americold;350.99
9276;KV2000004128;Americold;275.0
9277;KV2000004129;Americold;100.0
9278;KV2000004130;Lineage Logistics;25.0
9279;KV2000004131;Kenco Logistic Services LLC;325.0
9280;KV2000004132;Americold;275.99
9281;KV2000004133;EODIS North America;150.0
9282;KV2000004134;Americold;0.99
9283;KV2000004135;Kenco Logistic Services LLC;325.99
9284;KV2000004136;FedEx Supply Chain;200.99
9285;KV2000004137;GXO Logistics;75.0
9286;KV2000004138;Lineage Logistics;425.0
9287;KV2000004139;Ryder Supply Chain Solutions;400.0
9288;KV2000004140;Americold;25.99
9289;KV2000004141;Americold;325.0
9290;KV2000004142;GXO Logistics;350.99
9291;KV2000004143;FedEx Supply Chain;275.99
9292;KV2000004144;EODIS North America;250.99
9293;KV2000004145;GXO Logistics;175.99
9294;KV2000004146;Lineage Logistics;350.99
9295;KV2000004147;FedEx Supply Chain;100.99
9296;KV2000004148;EODIS North America;175.99
9297;KV2000004149;Lineage Logistics;200.99
9298;KV2000004150;FedEx Supply Chain;50.0
9299;KV2000004151;Lineage Logistics;250.99
9300;KV2000004152;Lineage Logistics;350.0
9301;KV2000004153;Lineage Logistics;125.99
9302;KV2000004154;Lineage Logistics;100.0
9303;KV2000004155;EODIS North America;125.0
9304;KV2000004156;DHL Supply Chain;350.99
9305;KV2000004157;EODIS North America;25.99
9306;KV2000004158;FedEx Supply Chain;375.0
9307;KV2000004159;DHL Supply Chain;425.0
9308;KV2000004160;EODIS North America;150.99
9309;KV2000004161;GXO Logistics;425.0
9310;KV2000004162;EODIS North America;475.0
9311;KV2000004163;EODIS North America;450.99
9312;KV2000004164;Ryder Supply Chain Solutions;100.0
9313;KV2000004165;GXO Logistics;450.0
9314;KV2000004166;Kenco Logistic Services LLC;400.99
9315;KV2000004167;Kenco Logistic Services LLC;250.0
9316;KV2000004168;FedEx Supply Chain;475.99
9317;KV2000004169;Lineage Logistics;300.0
9318;KV2000004170;DHL Supply Chain;75.99
9319;KV2000004171;Lineage Logistics;225.99
9320;KV2000004172;GXO Logistics;250.0
9321;KV2000004173;GXO Logistics;400.99
9322;KV2000004174;Kenco Logistic Services LLC;400.0
9323;KV2000004175;Lineage Logistics;225.99
9324;KV2000004176;Lineage Logistics;450.99
9325;KV2000004177;Kenco Logistic Services LLC;300.0
9326;KV2000004178;Kenco Logistic Services LLC;450.99
8587;KV2000004179;EODIS North America;250.0
8588;KV2000004180;Ryder Supply Chain Solutions;350.0
8589;KV2000004181;Americold;250.0
8590;KV2000004182;Lineage Logistics;450.99
8591;KV2000004183;FedEx Supply Chain;475.0
8592;KV2000004184;Ryder Supply Chain Solutions;150.0
8593;KV2000004185;Ryder Supply Chain Solutions;425.0
8594;KV2000004186;GXO Logistics;175.99
8595;KV2000004187;Kenco Logistic Services LLC;125.0
8596;KV2000004188;FedEx Supply Chain;375.0
8597;KV2000004189;Americold;450.99
8598;KV2000004190;FedEx Supply Chain;450.99
8599;KV2000004191;Americold;25.0
8600;KV2000004192;DHL Supply Chain;50.0
8601;KV2000004193;EODIS North America;450.0
8602;KV2000004194;GXO Logistics;50.99
8603;KV2000004195;FedEx Supply Chain;125.0
8604;KV2000004196;EODIS North America;225.0
8605;KV2000004197;DHL Supply Chain;125.0
8606;KV2000004198;EODIS North America;250.0
8607;KV2000004199;DHL Supply Chain;325.0
8608;KV2000004200;Ryder Supply Chain Solutions;425.99
8609;KV2000004201;Lineage Logistics;400.99
8610;KV2000004202;Kenco Logistic Services LLC;225.99
8611;KV2000004203;GXO Logistics;175.0
8612;KV2000004204;FedEx Supply Chain;125.0
8613;KV2000004205;Ryder Supply Chain Solutions;350.99
8614;KV2000004206;Americold;425.0
8615;KV2000004207;DHL Supply Chain;425.0
8616;KV2000004208;Ryder Supply Chain Solutions;0.99
8617;KV2000004209;Americold;475.0
8618;KV2000004210;FedEx Supply Chain;350.0
8619;KV2000004211;Kenco Logistic Services LLC;475.0
8620;KV2000004212;Americold;400.99
8621;KV2000004213;FedEx Supply Chain;150.0
8622;KV2000004214;Lineage Logistics;425.99
8623;KV2000004215;Ryder Supply Chain Solutions;125.99
8624;KV2000004216;GXO Logistics;75.0
8625;KV2000004217;Ryder Supply Chain Solutions;250.99
8626;KV2000004218;Americold;50.99
8627;KV2000004219;FedEx Supply Chain;50.99
8628;KV2000004220;Americold;400.99
8629;KV2000004221;GXO Logistics;375.0
8630;KV2000004222;DHL Supply Chain;25.99
8631;KV2000004223;Ryder Supply Chain Solutions;375.0
8632;KV2000004224;GXO Logistics;300.99
8633;KV2000004225;GXO Logistics;400.99
8634;KV2000004226;Kenco Logistic Services LLC;375.0
8635;KV2000004227;FedEx Supply Chain;175.0
8636;KV2000004228;Kenco Logistic Services LLC;250.0
8637;KV2000004229;Americold;250.99
8638;KV2000004230;Americold;350.99
8639;KV2000004231;Americold;300.0
8640;KV2000004232;Kenco Logistic Services LLC;25.99
8641;KV2000004233;Americold;150.99
8642;KV2000004234;FedEx Supply Chain;200.0
8643;KV2000004235;Kenco Logistic Services LLC;125.99
8644;KV2000004236;EODIS North America;300.0
8645;KV2000004237;DHL Supply Chain;375.99
8646;KV2000004238;EODIS North America;350.0
8647;KV2000004239;EODIS North America;175.0
8648;KV2000004240;Americold;450.99
8649;KV2000004241;Americold;450.99
8650;KV2000004242;Lineage Logistics;25.0
8651;KV2000004243;Kenco Logistic Services LLC;125.0
8652;KV2000004244;Kenco Logistic Services LLC;250.99
8653;KV2000004245;EODIS North America;100.99
8654;KV2000004246;Kenco Logistic Services LLC;325.0
8655;KV2000004247;FedEx Supply Chain;475.0
8656;KV2000004248;DHL Supply Chain;0.99
8657;KV2000004249;FedEx Supply Chain;200.99
8658;KV2000004250;Lineage Logistics;425.0
8659;KV2000004251;Lineage Logistics;125.0
8660;KV2000004252;Kenco Logistic Services LLC;250.99
8661;KV2000004253;Americold;450.0
8662;KV2000004254;Lineage Logistics;150.0
8663;KV2000004255;DHL Supply Chain;200.0
8664;KV2000004256;GXO Logistics;250.0
8665;KV2000004257;EODIS North America;300.0
8666;KV2000004258;Kenco Logistic Services LLC;425.0
8667;KV2000004259;GXO Logistics;375.99
8668;KV2000004260;Ryder Supply Chain Solutions;425.99
8669;KV2000004261;Lineage Logistics;350.99
8670;KV2000004262;DHL Supply Chain;175.0
8671;KV2000004263;FedEx Supply Chain;325.99
8672;KV2000004264;GXO Logistics;225.99
8673;KV2000004265;FedEx Supply Chain;300.0
8674;KV2000004266;EODIS North America;25.0
8675;KV2000004267;GXO Logistics;300.99
8676;KV2000004268;DHL Supply Chain;400.99
8677;KV2000004269;DHL Supply Chain;425.0
8678;KV2000004270;GXO Logistics;450.99
8679;KV2000004271;Lineage Logistics;75.0
8680;KV2000004272;Lineage Logistics;450.0
8681;KV2000004273;EODIS North America;50.99
8682;KV2000004274;Americold;175.99
8683;KV2000004275;Americold;350.0
8684;KV2000004276;Lineage Logistics;475.99
8685;KV2000004277;Lineage Logistics;25.99
8686;KV2000004278;DHL Supply Chain;475.0
8687;KV2000004279;EODIS North America;400.0
8688;KV2000004280;EODIS North America;150.99
8689;KV2000004281;FedEx Supply Chain;175.0
8690;KV2000004282;Americold;75.99
8691;KV2000004283;GXO Logistics;400.0
8692;KV2000004284;Kenco Logistic Services LLC;325.0
8693;KV2000004285;DHL Supply Chain;150.0
8694;KV2000004286;GXO Logistics;475.0
8695;KV2000004287;Lineage Logistics;425.0
8696;KV2000004288;Americold;325.0
8697;KV2000004289;Ryder Supply Chain Solutions;400.0
8698;KV2000004290;Americold;225.99
8699;KV2000004291;FedEx Supply Chain;400.0
8700;KV2000004292;Ryder Supply Chain Solutions;100.0
8701;KV2000004293;FedEx Supply Chain;250.0
8702;KV2000004294;FedEx Supply Chain;375.0
8703;KV2000004295;Kenco Logistic Services LLC;475.99
8704;KV2000004296;EODIS North America;475.0
8705;KV2000004297;Kenco Logistic Services LLC;300.0
8706;KV2000004298;Ryder Supply Chain Solutions;300.0
8707;KV2000004299;Lineage Logistics;200.0
8708;KV2000004300;EODIS North America;400.0
8709;KV2000004301;Kenco Logistic Services LLC;475.99
8710;KV2000004302;Kenco Logistic Services LLC;200.0
8711;KV2000004303;EODIS North America;250.99
8712;KV2000004304;DHL Supply Chain;125.0
8713;KV2000004305;Kenco Logistic Services LLC;250.0
8714;KV2000004306;FedEx Supply Chain;200.99
8715;KV2000004307;Kenco Logistic Services LLC;125.0
8716;KV2000004308;EODIS North America;200.0
8717;KV2000004309;Ryder Supply Chain Solutions;200.99
8718;KV2000004310;Americold;225.99
8719;KV2000004311;FedEx Supply Chain;200.99
8720;KV2000004312;GXO Logistics;425.0
8721;KV2000004313;Lineage Logistics;175.99
8722;KV2000004314;FedEx Supply Chain;100.99
8723;KV2000004315;Ryder Supply Chain Solutions;25.0
8724;KV2000004316;GXO Logistics;125.0
8725;KV2000004317;GXO Logistics;50.0
8726;KV2000004318;EODIS North America;375.99
8727;KV2000004319;FedEx Supply Chain;75.99
8728;KV2000004320;EODIS North America;25.99
8729;KV2000004321;Kenco Logistic Services LLC;50.0
8730;KV2000004322;Americold;325.0
8731;KV2000004323;DHL Supply Chain;425.99
8732;KV2000004324;FedEx Supply Chain;350.0
8733;KV2000004325;Americold;200.0
8734;KV2000004326;EODIS North America;325.99
8735;KV2000004327;Kenco Logistic Services LLC;25.0
8736;KV2000004328;GXO Logistics;0.99
8737;KV2000004329;FedEx Supply Chain;75.0
8738;KV2000004330;Kenco Logistic Services LLC;350.99
8739;KV2000004331;FedEx Supply Chain;475.99
8740;KV2000004332;GXO Logistics;450.0
8741;KV2000004333;Kenco Logistic Services LLC;475.99
8742;KV2000004334;Ryder Supply Chain Solutions;175.0
8743;KV2000004335;EODIS North America;325.99
8744;KV2000004336;DHL Supply Chain;325.99
8745;KV2000004337;EODIS North America;500.0
8746;KV2000004338;GXO Logistics;75.99
8747;KV2000004339;GXO Logistics;425.0
8748;KV2000004340;Americold;325.0
8749;KV2000004341;EODIS North America;125.99
8750;KV2000004342;EODIS North America;175.99
8751;KV2000004343;GXO Logistics;275.0
8752;KV2000004344;Kenco Logistic Services LLC;200.0
8753;KV2000004345;DHL Supply Chain;25.0
8754;KV2000004346;GXO Logistics;500.0
8755;KV2000004347;DHL Supply Chain;150.0
8756;KV2000004348;EODIS North America;0.99
8757;KV2000004349;DHL Supply Chain;300.0
8758;KV2000004350;Ryder Supply Chain Solutions;475.0
8759;KV2000004351;DHL Supply Chain;100.0
8760;KV2000004352;Ryder Supply Chain Solutions;250.99
8761;KV2000004353;Lineage Logistics;100.0
8762;KV2000004354;Ryder Supply Chain Solutions;125.99
8763;KV2000004355;Kenco Logistic Services LLC;475.0
8764;KV2000004356;Kenco Logistic Services LLC;175.99
8765;KV2000004357;FedEx Supply Chain;50.0
8766;KV2000004358;EODIS North America;425.0
8767;KV2000004359;Kenco Logistic Services LLC;175.0
8768;KV2000004360;Americold;425.0
8769;KV2000004361;Lineage Logistics;425.99
8770;KV2000004362;EODIS North America;150.99
8771;KV2000004363;Ryder Supply Chain Solutions;25.0
8772;KV2000004364;Ryder Supply Chain Solutions;175.99
8773;KV2000004365;DHL Supply Chain;225.0
8774;KV2000004366;EODIS North America;125.99
8775;KV2000004367;GXO Logistics;325.99
8776;KV2000004368;FedEx Supply Chain;100.99
8777;KV2000004369;Kenco Logistic Services LLC;150.0
8778;KV2000004370;Ryder Supply Chain Solutions;275.0
8779;KV2000004371;FedEx Supply Chain;200.99
8780;KV2000004372;Americold;175.99
8781;KV2000004373;Lineage Logistics;225.0
8782;KV2000004374;EODIS North America;350.0
8783;KV2000004375;Americold;425.99
8784;KV2000004376;Ryder Supply Chain Solutions;450.99
8785;KV2000004377;Americold;25.99
8786;KV2000004378;GXO Logistics;125.0
8787;KV2000004379;Kenco Logistic Services LLC;475.99
8788;KV2000004380;GXO Logistics;475.0
8789;KV2000004381;Kenco Logistic Services LLC;50.0
8790;KV2000004382;Lineage Logistics;225.0
8791;KV2000004383;EODIS North America;275.99
8792;KV2000004384;FedEx Supply Chain;275.0
8793;KV2000004385;EODIS North America;225.99
8794;KV2000004386;Kenco Logistic Services LLC;200.0
8795;KV2000004387;Americold;250.99
8796;KV2000004388;FedEx Supply Chain;175.0
8797;KV2000004389;DHL Supply Chain;75.99
8798;KV2000004390;DHL Supply Chain;175.0
8799;KV2000004391;Ryder Supply Chain Solutions;325.0
8800;KV2000004392;Kenco Logistic Services LLC;225.99
8801;KV2000004393;Lineage Logistics;250.99
8802;KV2000004394;FedEx Supply Chain;100.99
8803;KV2000004395;Lineage Logistics;325.99
8804;KV2000004396;Lineage Logistics;50.99
8805;KV2000004397;Ryder Supply Chain Solutions;375.99
8806;KV2000004398;Kenco Logistic Services LLC;450.0
8807;KV2000004399;Lineage Logistics;125.0
8808;KV2000004400;DHL Supply Chain;175.0
8809;KV2000004401;FedEx Supply Chain;275.0
8810;KV2000004402;Americold;200.99
8811;KV2000004403;Ryder Supply Chain Solutions;275.0
8812;KV2000004404;EODIS North America;75.0
8813;KV2000004405;DHL Supply Chain;275.99
8814;KV2000004406;EODIS North America;200.0
8815;KV2000004407;Lineage Logistics;400.99
8816;KV2000004408;GXO Logistics;200.0
8817;KV2000004409;Lineage Logistics;100.99
8818;KV2000004410;Americold;150.0
8819;KV2000004411;Americold;450.0
8820;KV2000004412;Lineage Logistics;450.99
8821;KV2000004413;DHL Supply Chain;350.0
8822;KV2000004414;Ryder Supply Chain Solutions;75.0
8823;KV2000004415;GXO Logistics;100.0
8824;KV2000004416;GXO Logistics;325.99
8825;KV2000004417;Ryder Supply Chain Solutions;450.0
8826;KV2000004418;FedEx Supply Chain;75.99
8827;KV2000004419;FedEx Supply Chain;425.0
8828;KV2000004420;Lineage Logistics;175.0
8829;KV2000004421;Kenco Logistic Services LLC;275.0
8830;KV2000004422;DHL Supply Chain;250.99
8831;KV2000004423;DHL Supply Chain;450.99
8832;KV2000004424;EODIS North America;250.0
8833;KV2000004425;DHL Supply Chain;300.0
8834;KV2000004426;Lineage Logistics;400.99
8835;KV2000004427;FedEx Supply Chain;150.99
8836;KV2000004428;EODIS North America;150.0
8837;KV2000004429;Lineage Logistics;425.0
8838;KV2000004430;FedEx Supply Chain;375.99
8839;KV2000004431;Americold;400.99
8840;KV2000004432;Americold;400.99
8841;KV2000004433;GXO Logistics;300.99
8842;KV2000004434;Ryder Supply Chain Solutions;475.0
8843;KV2000004435;Kenco Logistic Services LLC;325.99
8844;KV2000004436;EODIS North America;175.0
8845;KV2000004437;Americold;275.0
8846;KV2000004438;EODIS North America;25.0
8847;KV2000004439;Kenco Logistic Services LLC;100.99
8848;KV2000004440;FedEx Supply Chain;250.0
8849;KV2000004441;Ryder Supply Chain Solutions;25.99
8850;KV2000004442;EODIS North America;225.99
8851;KV2000004443;Lineage Logistics;475.99
8852;KV2000004444;Kenco Logistic Services LLC;200.0
8853;KV2000004445;Kenco Logistic Services LLC;325.0
8854;KV2000004446;DHL Supply Chain;225.0
8855;KV2000004447;Ryder Supply Chain Solutions;400.0
8856;KV2000004448;Ryder Supply Chain Solutions;75.0
8857;KV2000004449;Ryder Supply Chain Solutions;275.0
8858;KV2000004450;Kenco Logistic Services LLC;75.99
8859;KV2000004451;DHL Supply Chain;475.99
8860;KV2000004452;Ryder Supply Chain Solutions;225.99
8861;KV2000004453;EODIS North America;375.0
8862;KV2000004454;GXO Logistics;150.99
8863;KV2000004455;Kenco Logistic Services LLC;325.99
8864;KV2000004456;DHL Supply Chain;275.99
8865;KV2000004457;Lineage Logistics;375.99
8866;KV2000004458;DHL Supply Chain;400.0
8867;KV2000004459;DHL Supply Chain;450.0
8868;KV2000004460;DHL Supply Chain;300.0
8869;KV2000004461;Kenco Logistic Services LLC;250.0
8870;KV2000004462;Ryder Supply Chain Solutions;150.99
8871;KV2000004463;Lineage Logistics;100.0
8872;KV2000004464;DHL Supply Chain;200.0
8873;KV2000004465;Kenco Logistic Services LLC;425.99
8874;KV2000004466;EODIS North America;250.99
8875;KV2000004467;DHL Supply Chain;125.0
8876;KV2000004468;FedEx Supply Chain;100.0
8877;KV2000004469;Ryder Supply Chain Solutions;50.0
8878;KV2000004470;Lineage Logistics;475.0
8879;KV2000004471;Americold;150.0
8880;KV2000004472;EODIS North America;300.0
8881;KV2000004473;DHL Supply Chain;100.99
8882;KV2000004474;Ryder Supply Chain Solutions;350.99
8883;KV2000004475;EODIS North America;225.0
8884;KV2000004476;Kenco Logistic Services LLC;250.99
8885;KV2000004477;Kenco Logistic Services LLC;150.0
8886;KV2000004478;DHL Supply Chain;75.0
8887;KV2000004479;EODIS North America;75.0
8888;KV2000004480;Ryder Supply Chain Solutions;150.0
8889;KV2000004481;DHL Supply Chain;350.0
8890;KV2000004482;DHL Supply Chain;250.99
8891;KV2000004483;FedEx Supply Chain;225.99
8892;KV2000004484;GXO Logistics;100.0
8893;KV2000004485;Ryder Supply Chain Solutions;300.99
8894;KV2000004486;Ryder Supply Chain Solutions;100.0
8895;KV2000004487;Lineage Logistics;350.0
8896;KV2000004488;Kenco Logistic Services LLC;500.0
8897;KV2000004489;Kenco Logistic Services LLC;475.99
8898;KV2000004490;Ryder Supply Chain Solutions;0.99
8899;KV2000004491;EODIS North America;300.0
8900;KV2000004492;DHL Supply Chain;50.0
8901;KV2000004493;Americold;400.99
8902;KV2000004494;Lineage Logistics;375.99
8903;KV2000004495;Kenco Logistic Services LLC;150.0
8904;KV2000004496;DHL Supply Chain;225.0
8905;KV2000004497;Lineage Logistics;350.99
8906;KV2000004498;Kenco Logistic Services LLC;250.99
8907;KV2000004499;Kenco Logistic Services LLC;150.99
8908;KV2000004500;Americold;225.99
8909;KV2000004501;EODIS North America;325.0
8910;KV2000004502;Ryder Supply Chain Solutions;250.0
8911;KV2000004503;Lineage Logistics;250.0
8912;KV2000004504;Americold;300.99
8913;KV2000004505;EODIS North America;25.0
8914;KV2000004506;EODIS North America;25.0
8915;KV2000004507;Ryder Supply Chain Solutions;275.99
8916;KV2000004508;GXO Logistics;175.0
8917;KV2000004509;DHL Supply Chain;275.99
8918;KV2000004510;EODIS North America;175.0
8919;KV2000004511;Kenco Logistic Services LLC;325.99
8920;KV2000004512;GXO Logistics;250.0
8921;KV2000004513;Americold;25.99
8922;KV2000004514;EODIS North America;375.99
8923;KV2000004515;FedEx Supply Chain;450.99
8924;KV2000004516;Kenco Logistic Services LLC;150.99
8925;KV2000004517;Kenco Logistic Services LLC;175.0
8926;KV2000004518;Lineage Logistics;350.0
8927;KV2000004519;GXO Logistics;375.0
8928;KV2000004520;Americold;50.0
8929;KV2000004521;FedEx Supply Chain;225.99
8930;KV2000004522;GXO Logistics;75.0
8931;KV2000004523;FedEx Supply Chain;125.0
8932;KV2000004524;EODIS North America;75.0
8933;KV2000004525;DHL Supply Chain;150.0
8934;KV2000004526;Kenco Logistic Services LLC;450.0
8935;KV2000004527;Kenco Logistic Services LLC;150.99
8936;KV2000004528;GXO Logistics;200.0
8937;KV2000004529;GXO Logistics;300.99
8938;KV2000004530;Ryder Supply Chain Solutions;500.0
