specification_id;kv2;supplier;type_cost
8704;KV2000003852;FedEx Supply Chain;450.99
8705;KV2000003853;Lineage Logistics;250.99
8706;KV2000003854;Kenco Logistic Services LLC;400.99
8707;KV2000003855;Kenco Logistic Services LLC;100.99
8708;KV2000003856;DHL Supply Chain;300.99
8709;KV2000003857;DHL Supply Chain;350.99
8710;KV2000003858;Kenco Logistic Services LLC;250.99
8711;KV2000003859;Ryder Supply Chain Solutions;250.0
8712;KV2000003860;Ryder Supply Chain Solutions;400.99
8713;KV2000003861;DHL Supply Chain;250.99
8714;KV2000003862;Ryder Supply Chain Solutions;200.99
8715;KV2000003863;Ryder Supply Chain Solutions;300.99
8716;KV2000003864;Kenco Logistic Services LLC;350.0
8717;KV2000003865;Lineage Logistics;300.0
8718;KV2000003866;Kenco Logistic Services LLC;450.0
8719;KV2000003867;Kenco Logistic Services LLC;100.99
8720;KV2000003868;Americold;350.99
8721;KV2000003869;Ryder Supply Chain Solutions;200.99
8722;KV2000003870;GXO Logistics;200.99
8723;KV2000003871;Ryder Supply Chain Solutions;50.0
8724;KV2000003872;Lineage Logistics;200.0
8725;KV2000003873;Kenco Logistic Services LLC;450.0
8726;KV2000003874;EODIS North America;300.99
8727;KV2000003875;Kenco Logistic Services LLC;200.0
8728;KV2000003876;Lineage Logistics;450.99
8729;KV2000003877;Americold;450.0
8730;KV2000003878;EODIS North America;400.99
8731;KV2000003879;Americold;400.0
8732;KV2000003880;DHL Supply Chain;150.99
8733;KV2000003881;Americold;350.99
8734;KV2000003882;FedEx Supply Chain;300.99
8735;KV2000003883;EODIS North America;0.0
8736;KV2000003884;DHL Supply Chain;100.99
8737;KV2000003885;FedEx Supply Chain;300.99
8738;KV2000003886;Ryder Supply Chain Solutions;400.0
8739;KV2000003887;EODIS North America;50.0
8740;KV2000003888;Ryder Supply Chain Solutions;300.99
8741;KV2000003889;FedEx Supply Chain;450.99
8742;KV2000003890;Americold;450.99
8743;KV2000003891;GXO Logistics;400.0
8744;KV2000003892;Ryder Supply Chain Solutions;350.99
8745;KV2000003893;FedEx Supply Chain;150.99
8746;KV2000003894;Ryder Supply Chain Solutions;450.99
8747;KV2000003895;Ryder Supply Chain Solutions;300.0
8748;KV2000003896;FedEx Supply Chain;300.99
8749;KV2000003897;GXO Logistics;200.0
8750;KV2000003898;EODIS North America;0.0
8751;KV2000003899;GXO Logistics;0.0
8752;KV2000003900;EODIS North America;150.0
8753;KV2000003901;EODIS North America;150.0
8754;KV2000003902;Kenco Logistic Services LLC;400.99
8755;KV2000003903;Lineage Logistics;50.0
8756;KV2000003904;Kenco Logistic Services LLC;50.0
8757;KV2000003905;Lineage Logistics;50.0
8758;KV2000003906;GXO Logistics;350.99
8759;KV2000003907;Lineage Logistics;300.99
8760;KV2000003908;Lineage Logistics;50.0
8761;KV2000003909;Kenco Logistic Services LLC;200.0
8762;KV2000003910;GXO Logistics;150.0
8763;KV2000003911;GXO Logistics;200.99
8764;KV2000003912;DHL Supply Chain;250.99
8765;KV2000003913;FedEx Supply Chain;250.99
8766;KV2000003914;Americold;150.99
8767;KV2000003915;FedEx Supply Chain;300.99
8768;KV2000003916;FedEx Supply Chain;150.0
8769;KV2000003917;DHL Supply Chain;250.0
8770;KV2000003918;Lineage Logistics;0.0
8771;KV2000003919;Lineage Logistics;400.99
8772;KV2000003920;Ryder Supply Chain Solutions;100.0
8773;KV2000003921;DHL Supply Chain;100.99
8774;KV2000003922;Americold;200.0
8775;KV2000003923;Americold;100.99
8776;KV2000003924;Kenco Logistic Services LLC;150.99
8777;KV2000003925;Ryder Supply Chain Solutions;250.0
8778;KV2000003926;GXO Logistics;200.99
8779;KV2000003927;Ryder Supply Chain Solutions;450.99
8780;KV2000003928;FedEx Supply Chain;350.99
8781;KV2000003929;EODIS North America;350.99
8782;KV2000003930;FedEx Supply Chain;150.99
8783;KV2000003931;FedEx Supply Chain;350.0
8784;KV2000003932;DHL Supply Chain;350.99
8785;KV2000003933;Ryder Supply Chain Solutions;0.0
8786;KV2000003934;GXO Logistics;450.0
8787;KV2000003935;GXO Logistics;200.99
8788;KV2000003936;Ryder Supply Chain Solutions;50.99
8789;KV2000003937;Americold;450.99
8790;KV2000003938;EODIS North America;0.99
8791;KV2000003939;GXO Logistics;150.0
8792;KV2000003940;FedEx Supply Chain;250.99
8793;KV2000003941;DHL Supply Chain;0.99
8794;KV2000003942;GXO Logistics;400.99
8795;KV2000003943;Ryder Supply Chain Solutions;200.0
8796;KV2000003944;GXO Logistics;150.0
8797;KV2000003945;Ryder Supply Chain Solutions;400.0
8798;KV2000003946;Americold;150.0
8799;KV2000003947;Americold;50.0
8800;KV2000003948;FedEx Supply Chain;150.0
8801;KV2000003949;Ryder Supply Chain Solutions;0.99
8802;KV2000003950;Lineage Logistics;200.0
8803;KV2000003951;DHL Supply Chain;250.99
8804;KV2000003952;Kenco Logistic Services LLC;50.0
8805;KV2000003953;Kenco Logistic Services LLC;300.0
8806;KV2000003954;DHL Supply Chain;450.99
8807;KV2000003955;Lineage Logistics;200.0
8808;KV2000003956;GXO Logistics;400.0
8809;KV2000003957;Kenco Logistic Services LLC;250.0
8810;KV2000003958;Lineage Logistics;300.0
8811;KV2000003959;Kenco Logistic Services LLC;250.99
8812;KV2000003960;Americold;100.0
8813;KV2000003961;FedEx Supply Chain;150.0
8814;KV2000003962;EODIS North America;450.0
8815;KV2000003963;Ryder Supply Chain Solutions;300.0
8816;KV2000003964;Lineage Logistics;0.0
8817;KV2000003965;Americold;300.99
8818;KV2000003966;Americold;200.99
8819;KV2000003967;EODIS North America;350.99
8820;KV2000003968;DHL Supply Chain;200.0
8821;KV2000003969;DHL Supply Chain;350.99
8822;KV2000003970;Ryder Supply Chain Solutions;150.0
8823;KV2000003971;FedEx Supply Chain;400.99
8824;KV2000003972;FedEx Supply Chain;300.99
8825;KV2000003973;Americold;250.0
8826;KV2000003974;GXO Logistics;100.99
8827;KV2000003975;FedEx Supply Chain;450.0
8828;KV2000003976;Americold;100.0
8829;KV2000003977;FedEx Supply Chain;50.0
8830;KV2000003978;EODIS North America;450.0
8831;KV2000003979;Lineage Logistics;50.0
8832;KV2000003980;Ryder Supply Chain Solutions;100.0
8833;KV2000003981;FedEx Supply Chain;400.0
8834;KV2000003982;EODIS North America;100.0
8835;KV2000003983;EODIS North America;100.99
8836;KV2000003984;Ryder Supply Chain Solutions;350.99
8837;KV2000003985;EODIS North America;200.99
8838;KV2000003986;DHL Supply Chain;300.99
8839;KV2000003987;DHL Supply Chain;50.99
8840;KV2000003988;Americold;350.0
8841;KV2000003989;FedEx Supply Chain;250.0
8842;KV2000003990;Lineage Logistics;50.99
8843;KV2000003991;Ryder Supply Chain Solutions;200.99
8844;KV2000003992;DHL Supply Chain;200.0
8845;KV2000003993;Lineage Logistics;50.0
8846;KV2000003994;Ryder Supply Chain Solutions;50.0
8847;KV2000003995;DHL Supply Chain;450.0
8848;KV2000003996;Lineage Logistics;0.99
8849;KV2000003997;FedEx Supply Chain;400.99
8850;KV2000003998;GXO Logistics;400.99
8851;KV2000003999;GXO Logistics;300.0
8852;KV2000004000;FedEx Supply Chain;200.99
8853;KV2000004001;EODIS North America;200.0
8854;KV2000004002;Ryder Supply Chain Solutions;0.99
8855;KV2000004003;EODIS North America;150.0
8856;KV2000004004;EODIS North America;0.0
8857;KV2000004005;Kenco Logistic Services LLC;150.99
8858;KV2000004006;Americold;350.99
8859;KV2000004007;Kenco Logistic Services LLC;200.99
8860;KV2000004008;Americold;400.0
8861;KV2000004009;Americold;250.99
8862;KV2000004010;Lineage Logistics;250.99
8863;KV2000004011;DHL Supply Chain;150.0
8864;KV2000004012;FedEx Supply Chain;150.0
8865;KV2000004013;GXO Logistics;350.0
8866;KV2000004014;DHL Supply Chain;250.99
8867;KV2000004015;FedEx Supply Chain;400.0
8868;KV2000004016;FedEx Supply Chain;400.99
8869;KV2000004017;Ryder Supply Chain Solutions;50.99
8870;KV2000004018;DHL Supply Chain;0.99
8871;KV2000004019;Lineage Logistics;0.0
8872;KV2000004020;Ryder Supply Chain Solutions;400.99
8873;KV2000004021;Americold;100.99
8874;KV2000004022;Ryder Supply Chain Solutions;200.99
8875;KV2000004023;GXO Logistics;150.0
8876;KV2000004024;FedEx Supply Chain;50.99
8877;KV2000004025;Kenco Logistic Services LLC;250.0
8878;KV2000004026;GXO Logistics;450.0
8879;KV2000004027;GXO Logistics;100.99
8880;KV2000004028;EODIS North America;150.0
8881;KV2000004029;DHL Supply Chain;200.0
8882;KV2000004030;EODIS North America;250.99
8883;KV2000004031;Americold;250.99
8884;KV2000004032;EODIS North America;0.0
8885;KV2000004033;Lineage Logistics;450.0
8886;KV2000004034;FedEx Supply Chain;150.99
8887;KV2000004035;EODIS North America;100.99
8888;KV2000004036;GXO Logistics;50.0
8889;KV2000004037;Kenco Logistic Services LLC;300.0
8890;KV2000004038;Americold;450.99
8891;KV2000004039;EODIS North America;400.0
8892;KV2000004040;Kenco Logistic Services LLC;450.0
8893;KV2000004041;DHL Supply Chain;150.0
8894;KV2000004042;Kenco Logistic Services LLC;350.99
8895;KV2000004043;EODIS North America;0.0
8896;KV2000004044;Americold;350.0
8897;KV2000004045;Ryder Supply Chain Solutions;100.0
8898;KV2000004046;Kenco Logistic Services LLC;250.99
8899;KV2000004047;Kenco Logistic Services LLC;450.99
8900;KV2000004048;GXO Logistics;450.0
8901;KV2000004049;DHL Supply Chain;250.99
8902;KV2000004050;DHL Supply Chain;450.0
8903;KV2000004051;Ryder Supply Chain Solutions;300.0
8904;KV2000004052;Americold;200.0
8905;KV2000004053;Kenco Logistic Services LLC;400.0
8906;KV2000004054;Americold;350.99
8907;KV2000004055;FedEx Supply Chain;350.99
8908;KV2000004056;Ryder Supply Chain Solutions;150.99
8909;KV2000004057;EODIS North America;350.0
8910;KV2000004058;EODIS North America;200.99
8911;KV2000004059;EODIS North America;200.0
8912;KV2000004060;FedEx Supply Chain;300.99
8913;KV2000004061;Americold;350.99
8914;KV2000004062;Ryder Supply Chain Solutions;150.99
8915;KV2000004063;GXO Logistics;450.99
8916;KV2000004064;Kenco Logistic Services LLC;250.99
8917;KV2000004065;DHL Supply Chain;200.99
8918;KV2000004066;Americold;0.0
8919;KV2000004067;GXO Logistics;0.99
8920;KV2000004068;Ryder Supply Chain Solutions;250.99
8921;KV2000004069;Lineage Logistics;200.99
8922;KV2000004070;Ryder Supply Chain Solutions;450.0
8923;KV2000004071;Americold;250.99
8924;KV2000004072;Kenco Logistic Services LLC;50.0
8925;KV2000004073;Lineage Logistics;0.99
8926;KV2000004074;EODIS North America;100.0
8927;KV2000004075;Kenco Logistic Services LLC;350.99
8928;KV2000004076;Lineage Logistics;450.99
8929;KV2000004077;DHL Supply Chain;400.99
8930;KV2000004078;Lineage Logistics;150.99
8931;KV2000004079;Americold;0.0
8932;KV2000004080;Ryder Supply Chain Solutions;350.99
8933;KV2000004081;FedEx Supply Chain;200.0
8934;KV2000004082;Americold;150.99
8935;KV2000004083;Americold;250.99
8936;KV2000004084;DHL Supply Chain;150.0
8937;KV2000004085;Americold;300.0
8938;KV2000004086;Lineage Logistics;50.99
8939;KV2000004087;Ryder Supply Chain Solutions;300.99
8940;KV2000004088;Lineage Logistics;150.0
8941;KV2000004089;Americold;400.99
8942;KV2000004090;DHL Supply Chain;100.0
8943;KV2000004091;Ryder Supply Chain Solutions;100.0
8944;KV2000004092;FedEx Supply Chain;400.0
8945;KV2000004093;GXO Logistics;350.99
8946;KV2000004094;DHL Supply Chain;450.99
8947;KV2000004095;FedEx Supply Chain;250.99
8948;KV2000004096;Lineage Logistics;300.0
8949;KV2000004097;Lineage Logistics;450.0
8950;KV2000004098;EODIS North America;400.99
8951;KV2000004099;GXO Logistics;450.99
8952;KV2000004100;Americold;150.0
8953;KV2000004101;Kenco Logistic Services LLC;300.99
8954;KV2000004102;Kenco Logistic Services LLC;50.0
8955;KV2000004103;Lineage Logistics;0.99
8956;KV2000004104;Kenco Logistic Services LLC;250.99
8957;KV2000004105;FedEx Supply Chain;250.99
8958;KV2000004106;GXO Logistics;50.0
8959;KV2000004107;GXO Logistics;250.99
8960;KV2000004108;DHL Supply Chain;150.0
8961;KV2000004109;Kenco Logistic Services LLC;250.0
8962;KV2000004110;Ryder Supply Chain Solutions;0.0
8963;KV2000004111;DHL Supply Chain;350.0
8964;KV2000004112;Americold;350.0
8965;KV2000004113;Ryder Supply Chain Solutions;200.99
8966;KV2000004114;GXO Logistics;0.99
8967;KV2000004115;EODIS North America;450.0
8968;KV2000004116;Americold;50.0
8969;KV2000004117;FedEx Supply Chain;0.0
8970;KV2000004118;Americold;300.0
8971;KV2000004119;Ryder Supply Chain Solutions;100.0
8972;KV2000004120;Americold;100.99
8973;KV2000004121;EODIS North America;100.0
8974;KV2000004122;Americold;350.0
8975;KV2000004123;Ryder Supply Chain Solutions;250.99
8976;KV2000004124;Lineage Logistics;450.0
8977;KV2000004125;Kenco Logistic Services LLC;150.0
8978;KV2000004126;Americold;250.0
8979;KV2000004127;Lineage Logistics;250.99
8980;KV2000004128;Lineage Logistics;100.0
8981;KV2000004129;Ryder Supply Chain Solutions;150.99
8982;KV2000004130;Lineage Logistics;150.0
8983;KV2000004131;EODIS North America;250.99
8984;KV2000004132;GXO Logistics;100.0
8985;KV2000004133;Lineage Logistics;50.0
8986;KV2000004134;FedEx Supply Chain;100.0
8987;KV2000004135;EODIS North America;50.0
8988;KV2000004136;Americold;350.99
8989;KV2000004137;Lineage Logistics;100.99
8990;KV2000004138;EODIS North America;0.0
8991;KV2000004139;EODIS North America;400.99
8992;KV2000004140;DHL Supply Chain;300.0
8993;KV2000004141;DHL Supply Chain;450.99
8994;KV2000004142;Americold;100.0
8995;KV2000004143;Lineage Logistics;400.99
8996;KV2000004144;DHL Supply Chain;100.99
8997;KV2000004145;GXO Logistics;250.99
8998;KV2000004146;Kenco Logistic Services LLC;250.0
8999;KV2000004147;Ryder Supply Chain Solutions;0.0
9000;KV2000004148;Kenco Logistic Services LLC;100.99
9001;KV2000004149;Ryder Supply Chain Solutions;0.0
9002;KV2000004150;Ryder Supply Chain Solutions;200.0
9003;KV2000004151;Kenco Logistic Services LLC;300.0
9004;KV2000004152;Lineage Logistics;150.99
9005;KV2000004153;GXO Logistics;0.99
9006;KV2000004154;Lineage Logistics;200.0
9007;KV2000004155;Ryder Supply Chain Solutions;0.0
9008;KV2000004156;DHL Supply Chain;100.99
9009;KV2000004157;Ryder Supply Chain Solutions;0.0
9010;KV2000004158;GXO Logistics;250.0
9011;KV2000004159;Lineage Logistics;250.0
9012;KV2000004160;DHL Supply Chain;150.99
9013;KV2000004161;Lineage Logistics;300.0
9014;KV2000004162;Americold;100.0
9015;KV2000004163;Kenco Logistic Services LLC;200.99
9016;KV2000004164;Americold;300.0
9017;KV2000004165;Lineage Logistics;200.0
9018;KV2000004166;Kenco Logistic Services LLC;150.99
9019;KV2000004167;Ryder Supply Chain Solutions;350.99
9020;KV2000004168;DHL Supply Chain;250.99
9021;KV2000004169;Lineage Logistics;0.0
9022;KV2000004170;Kenco Logistic Services LLC;250.0
9023;KV2000004171;GXO Logistics;250.0
9024;KV2000004172;EODIS North America;150.99
9025;KV2000004173;Ryder Supply Chain Solutions;0.99
9026;KV2000004174;EODIS North America;250.99
9027;KV2000004175;EODIS North America;0.99
9028;KV2000004176;Americold;350.0
9029;KV2000004177;Ryder Supply Chain Solutions;100.99
9030;KV2000004178;Ryder Supply Chain Solutions;450.99
9031;KV2000004179;EODIS North America;150.99
9032;KV2000004180;Americold;300.0
9033;KV2000004181;Americold;450.99
9034;KV2000004182;Ryder Supply Chain Solutions;400.0
9035;KV2000004183;FedEx Supply Chain;250.99
9036;KV2000004184;EODIS North America;200.0
9037;KV2000004185;EODIS North America;150.99
9038;KV2000004186;GXO Logistics;200.0
9039;KV2000004187;EODIS North America;50.0
9040;KV2000004188;GXO Logistics;150.0
9041;KV2000004189;DHL Supply Chain;0.99
9042;KV2000004190;DHL Supply Chain;150.99
9043;KV2000004191;DHL Supply Chain;350.0
9044;KV2000004192;Americold;300.99
9045;KV2000004193;Americold;150.0
9046;KV2000004194;DHL Supply Chain;0.0
9047;KV2000004195;Lineage Logistics;50.0
9048;KV2000004196;DHL Supply Chain;300.99
9049;KV2000004197;Lineage Logistics;400.99
9050;KV2000004198;DHL Supply Chain;350.0
9051;KV2000004199;FedEx Supply Chain;350.99
9052;KV2000004200;Ryder Supply Chain Solutions;350.99
9053;KV2000004201;GXO Logistics;400.99
9054;KV2000004202;EODIS North America;400.99
9055;KV2000004203;Ryder Supply Chain Solutions;100.99
9056;KV2000004204;Ryder Supply Chain Solutions;150.99
9057;KV2000004205;FedEx Supply Chain;350.0
9058;KV2000004206;FedEx Supply Chain;100.0
9059;KV2000004207;DHL Supply Chain;50.0
9060;KV2000004208;Lineage Logistics;450.0
9061;KV2000004209;EODIS North America;450.99
9062;KV2000004210;DHL Supply Chain;350.99
9063;KV2000004211;Americold;350.99
9064;KV2000004212;Lineage Logistics;250.0
9065;KV2000004213;Americold;150.0
9066;KV2000004214;Kenco Logistic Services LLC;50.0
9067;KV2000004215;GXO Logistics;100.99
9068;KV2000004216;Kenco Logistic Services LLC;250.99
9069;KV2000004217;DHL Supply Chain;300.0
9070;KV2000004218;Kenco Logistic Services LLC;400.0
9071;KV2000004219;EODIS North America;150.99
9072;KV2000004220;FedEx Supply Chain;400.0
9073;KV2000004221;Ryder Supply Chain Solutions;300.0
9074;KV2000004222;EODIS North America;150.99
9075;KV2000004223;DHL Supply Chain;450.0
9076;KV2000004224;Kenco Logistic Services LLC;100.0
9077;KV2000004225;FedEx Supply Chain;0.99
9078;KV2000004226;FedEx Supply Chain;150.0
9079;KV2000004227;DHL Supply Chain;350.0
9080;KV2000004228;DHL Supply Chain;200.99
9081;KV2000004229;FedEx Supply Chain;0.99
9082;KV2000004230;Kenco Logistic Services LLC;150.99
9083;KV2000004231;Lineage Logistics;50.99
9084;KV2000004232;DHL Supply Chain;100.0
9085;KV2000004233;EODIS North America;150.99
9086;KV2000004234;FedEx Supply Chain;350.0
9087;KV2000004235;DHL Supply Chain;450.0
9088;KV2000004236;EODIS North America;300.99
9089;KV2000004237;Americold;0.0
9090;KV2000004238;DHL Supply Chain;150.0
9091;KV2000004239;Kenco Logistic Services LLC;50.99
9092;KV2000004240;Americold;350.99
9093;KV2000004241;FedEx Supply Chain;50.0
9094;KV2000004242;FedEx Supply Chain;200.99
9095;KV2000004243;Lineage Logistics;250.0
9096;KV2000004244;FedEx Supply Chain;200.0
9097;KV2000004245;EODIS North America;50.99
9098;KV2000004246;Americold;0.99
9099;KV2000004247;FedEx Supply Chain;150.0
9100;KV2000004248;Americold;300.0
9101;KV2000004249;Ryder Supply Chain Solutions;100.99
9102;KV2000004250;GXO Logistics;400.99
9103;KV2000004251;EODIS North America;200.0
9104;KV2000004252;Kenco Logistic Services LLC;150.99
9105;KV2000004253;DHL Supply Chain;0.99
9106;KV2000004254;DHL Supply Chain;250.99
9107;KV2000004255;Kenco Logistic Services LLC;200.0
9108;KV2000004256;EODIS North America;350.99
9109;KV2000004257;Lineage Logistics;50.0
9110;KV2000004258;Kenco Logistic Services LLC;150.0
9111;KV2000004259;DHL Supply Chain;400.99
9112;KV2000004260;DHL Supply Chain;400.99
9113;KV2000004261;FedEx Supply Chain;200.99
9114;KV2000004262;Kenco Logistic Services LLC;0.99
9115;KV2000004263;Kenco Logistic Services LLC;0.99
9116;KV2000004264;EODIS North America;450.99
9117;KV2000004265;Ryder Supply Chain Solutions;100.0
9118;KV2000004266;Lineage Logistics;450.99
9119;KV2000004267;GXO Logistics;350.99
9120;KV2000004268;EODIS North America;400.0
9121;KV2000004269;Kenco Logistic Services LLC;300.99
9122;KV2000004270;Lineage Logistics;100.99
9123;KV2000004271;Ryder Supply Chain Solutions;350.99
9124;KV2000004272;FedEx Supply Chain;250.0
9125;KV2000004273;Lineage Logistics;0.99
9126;KV2000004274;DHL Supply Chain;400.0
9127;KV2000004275;FedEx Supply Chain;0.99
9128;KV2000004276;Lineage Logistics;400.0
9129;KV2000004277;Lineage Logistics;450.0
9130;KV2000004278;FedEx Supply Chain;150.0
9131;KV2000004279;Kenco Logistic Services LLC;350.99
9132;KV2000004280;FedEx Supply Chain;0.0
9133;KV2000004281;Ryder Supply Chain Solutions;50.0
9134;KV2000004282;DHL Supply Chain;0.0
9135;KV2000004283;Americold;400.99
9136;KV2000004284;EODIS North America;100.0
9137;KV2000004285;Americold;400.99
9138;KV2000004286;Lineage Logistics;50.0
9139;KV2000004287;Americold;150.99
9140;KV2000004288;GXO Logistics;150.99
9141;KV2000004289;EODIS North America;300.0
9142;KV2000004290;Americold;0.0
9143;KV2000004291;EODIS North America;100.0
9144;KV2000004292;Kenco Logistic Services LLC;450.0
9145;KV2000004293;Kenco Logistic Services LLC;100.99
9146;KV2000004294;DHL Supply Chain;0.0
9147;KV2000004295;GXO Logistics;100.99
9148;KV2000004296;GXO Logistics;100.0
9149;KV2000004297;Lineage Logistics;400.99
9150;KV2000004298;GXO Logistics;250.0
9151;KV2000004299;EODIS North America;200.99
9152;KV2000004300;Ryder Supply Chain Solutions;50.0
9153;KV2000004301;GXO Logistics;100.0
9154;KV2000004302;EODIS North America;150.0
9155;KV2000004303;DHL Supply Chain;200.0
9156;KV2000004304;Ryder Supply Chain Solutions;50.0
9157;KV2000004305;Ryder Supply Chain Solutions;100.99
9158;KV2000004306;GXO Logistics;0.0
9159;KV2000004307;Kenco Logistic Services LLC;350.0
9160;KV2000004308;DHL Supply Chain;50.0
9161;KV2000004309;GXO Logistics;150.0
9162;KV2000004310;Americold;100.0
9163;KV2000004311;Ryder Supply Chain Solutions;200.99
9164;KV2000004312;EODIS North America;250.99
9165;KV2000004313;DHL Supply Chain;450.99
9166;KV2000004314;FedEx Supply Chain;450.0
9167;KV2000004315;Ryder Supply Chain Solutions;300.99
9168;KV2000004316;DHL Supply Chain;100.0
9169;KV2000004317;DHL Supply Chain;450.0
9170;KV2000004318;Kenco Logistic Services LLC;450.99
9171;KV2000004319;GXO Logistics;450.0
9172;KV2000004320;DHL Supply Chain;250.0
9173;KV2000004321;EODIS North America;250.99
9174;KV2000004322;Lineage Logistics;400.99
9175;KV2000004323;FedEx Supply Chain;300.99
9176;KV2000004324;FedEx Supply Chain;350.0
9177;KV2000004325;DHL Supply Chain;50.99
9178;KV2000004326;Americold;450.0
9179;KV2000004327;FedEx Supply Chain;250.0
9180;KV2000004328;EODIS North America;250.0
9181;KV2000004329;FedEx Supply Chain;150.0
9182;KV2000004330;Lineage Logistics;150.0
9183;KV2000004331;GXO Logistics;350.0
9184;KV2000004332;Americold;250.99
9185;KV2000004333;Lineage Logistics;250.0
9186;KV2000004334;Ryder Supply Chain Solutions;50.99
9187;KV2000004335;Ryder Supply Chain Solutions;250.99
9188;KV2000004336;FedEx Supply Chain;450.99
9189;KV2000004337;Lineage Logistics;250.99
9190;KV2000004338;EODIS North America;350.99
9191;KV2000004339;Ryder Supply Chain Solutions;350.0
9192;KV2000004340;DHL Supply Chain;100.99
9193;KV2000004341;Kenco Logistic Services LLC;300.0
9194;KV2000004342;Kenco Logistic Services LLC;200.99
9195;KV2000004343;Lineage Logistics;400.99
9196;KV2000004344;Lineage Logistics;200.0
9197;KV2000004345;GXO Logistics;250.99
9198;KV2000004346;Kenco Logistic Services LLC;200.0
9199;KV2000004347;EODIS North America;350.0
9200;KV2000004348;GXO Logistics;250.0
9201;KV2000004349;Lineage Logistics;150.0
9202;KV2000004350;Americold;300.99
9203;KV2000004351;Kenco Logistic Services LLC;200.99
9204;KV2000004352;EODIS North America;450.0
9205;KV2000004353;GXO Logistics;400.99
9206;KV2000004354;Americold;300.0
9207;KV2000004355;Ryder Supply Chain Solutions;100.99
9208;KV2000004356;GXO Logistics;450.0
9209;KV2000004357;Americold;400.0
9210;KV2000004358;EODIS North America;400.99
9211;KV2000004359;Americold;300.0
9212;KV2000004360;GXO Logistics;450.99
9213;KV2000004361;FedEx Supply Chain;300.99
9214;KV2000004362;DHL Supply Chain;100.99
9215;KV2000004363;Ryder Supply Chain Solutions;400.99
9216;KV2000004364;Ryder Supply Chain Solutions;200.99
9217;KV2000004365;GXO Logistics;50.0
9218;KV2000004366;DHL Supply Chain;350.99
9219;KV2000004367;Kenco Logistic Services LLC;50.99
9220;KV2000004368;Americold;450.0
9221;KV2000004369;FedEx Supply Chain;400.99
9222;KV2000004370;Kenco Logistic Services LLC;150.99
9223;KV2000004371;GXO Logistics;350.99
9224;KV2000004372;DHL Supply Chain;350.99
9225;KV2000004373;GXO Logistics;300.99
9226;KV2000004374;Kenco Logistic Services LLC;100.0
9227;KV2000004375;Lineage Logistics;250.99
9228;KV2000004376;GXO Logistics;450.99
9229;KV2000004377;EODIS North America;350.0
9230;KV2000004378;GXO Logistics;200.99
9231;KV2000004379;Lineage Logistics;150.0
9232;KV2000004380;Lineage Logistics;450.0
9233;KV2000004381;Lineage Logistics;200.0
9234;KV2000004382;Lineage Logistics;300.99
9235;KV2000004383;Americold;150.0
9236;KV2000004384;Kenco Logistic Services LLC;50.0
9237;KV2000004385;Americold;150.0
9238;KV2000004386;EODIS North America;150.0
9239;KV2000004387;FedEx Supply Chain;400.0
9240;KV2000004388;Kenco Logistic Services LLC;400.99
9241;KV2000004389;Kenco Logistic Services LLC;0.99
9242;KV2000004390;EODIS North America;250.99
9243;KV2000004391;EODIS North America;0.0
9244;KV2000004392;FedEx Supply Chain;400.0
9245;KV2000004393;EODIS North America;300.0
9246;KV2000004394;DHL Supply Chain;450.0
9247;KV2000004395;Lineage Logistics;350.0
9248;KV2000004396;Lineage Logistics;450.99
9249;KV2000004397;EODIS North America;300.0
9250;KV2000004398;DHL Supply Chain;150.99
9251;KV2000004399;Lineage Logistics;400.99
9252;KV2000004400;Americold;200.99
9253;KV2000004401;Americold;0.99
9254;KV2000004402;DHL Supply Chain;250.0
9255;KV2000004403;GXO Logistics;50.99
9256;KV2000004404;DHL Supply Chain;100.99
9257;KV2000004405;Lineage Logistics;0.99
9258;KV2000004406;Kenco Logistic Services LLC;400.0
9259;KV2000004407;EODIS North America;50.99
9260;KV2000004408;GXO Logistics;50.99
9261;KV2000004409;Ryder Supply Chain Solutions;0.99
9262;KV2000004410;EODIS North America;250.99
9263;KV2000004411;Lineage Logistics;300.99
9264;KV2000004412;GXO Logistics;0.99
9265;KV2000004413;Ryder Supply Chain Solutions;150.0
9266;KV2000004414;Americold;100.0
9267;KV2000004415;Americold;0.99
9268;KV2000004416;Kenco Logistic Services LLC;400.99
9269;KV2000004417;GXO Logistics;100.99
9270;KV2000004418;DHL Supply Chain;100.0
9271;KV2000004419;GXO Logistics;150.0
9272;KV2000004420;Ryder Supply Chain Solutions;50.99
9273;KV2000004421;Americold;0.99
9274;KV2000004422;Lineage Logistics;50.0
9275;KV2000004423;Kenco Logistic Services LLC;150.0
9276;KV2000004424;DHL Supply Chain;350.99
9277;KV2000004425;EODIS North America;450.99
9278;KV2000004426;Ryder Supply Chain Solutions;100.99
9279;KV2000004427;Ryder Supply Chain Solutions;350.99
9280;KV2000004428;Kenco Logistic Services LLC;0.0
9281;KV2000004429;Lineage Logistics;400.0
9282;KV2000004430;Lineage Logistics;300.0
9283;KV2000004431;EODIS North America;350.99
9284;KV2000004432;GXO Logistics;0.0
9285;KV2000004433;EODIS North America;450.0
9286;KV2000004434;GXO Logistics;250.99
9287;KV2000004435;EODIS North America;250.0
9288;KV2000004436;FedEx Supply Chain;200.99
9289;KV2000004437;Americold;300.0
9290;KV2000004438;Ryder Supply Chain Solutions;200.99
9291;KV2000004439;FedEx Supply Chain;100.0
9292;KV2000004440;GXO Logistics;0.0
